country,plant_name,capacity_megawatt,energy_source
India,"Bari Seer Ranji",20,"Solar"
India,"Baroo A",20,"Solar"
India,Barre,10.5,"Solar"
India,"Barsinga Solaire",5,"Solar"
India,Basavanahalli,10,"Solar"
India,Basawaipalli,4.4,"Solar"
India,"Bavadi Barsingha - Giriraj Solar Power Plant",36.3,"Solar"
India,"Bavadi Barsingha - LEPL Solar Power Plant",10,"Solar"
India,Beas,7.6,"Solar"
India,Beechiganipalle,10,"Solar"
India,Beeragondanahalli,50,"Solar"
India,Behbalpur,4,"Solar"
India,"Belagau Wind Farm",1,"Wind"
India,"Belagwi Wind Turbines",1.7,"Wind"
India,Belakavadi,5,"Solar"
India,"Belgaum Gadag Wind Farm",24.8,"Wind"
India,"Belgaum Wind farm",50.4,"Wind"
India,Bellagurai,40,"Solar"
India,Bellampally,15,"Solar"
India,Bellari,30,"Solar"
India,Bemalkheda,10,"Solar"
India,"Bera Wind Farm",150,"Wind"
India,Betwasiya,5,"Solar"
India,BhSP1,420,"Solar"
India,"BhSP1} Fortum",70,"Solar"
India,"BhSP1} RSE1",70,"Solar"
India,"BhSP1} RSE2",70,"Solar"
India,"BhSP1} SD1",70,"Solar"
India,"BhSP1} SD2",70,"Solar"
India,"BhSP1} Yarrow",70,"Solar"
India,BhSP2,260,"Solar"
India,"BhSP2} Jakson",65,"Solar"
India,"BhSP2} Tata",65,"Solar"
India,"BhSP2} Vikram A",65,"Solar"
India,"BhSP2} Vikram B",65,"Solar"
India,BhSP3,560,"Solar"
India,"BhSP3} Acme",200,"Solar"
India,"BhSP3} SBG",360,"Solar"
India,BhSP4,210,"Solar"
India,"BhSP4} Avaada",60,"Solar"
India,"BhSP4} Phelan",50,"Solar"
India,"BhSP4} SBG",100,"Solar"
India,"BhSP} Arjun",5,"Solar"
India,"BhSP} Energo",10,"Solar"
India,"BhSP} Essel",20,"Solar"
India,"BhSP} Roha",27.6,"Solar"
India,"BhSP} Sidhi",5.5,"Solar"
India,"BhSP} Star",5,"Solar"
India,"BhSP} Sungold",5,"Solar"
India,Bhadrada,5,"Solar"
India,"Bhadrada Solar Power Plant",5,"Solar"
India,Bhagavathikere,10,"Solar"
India,Bhagwanpura,106,"Solar"
India,"Bhainsa Suzlon",15,"Solar"
India,Bhalki,20,"Solar"
India,"Bhambuo Ki Dhani",5,"Solar"
India,"Bhat Khedi Wind Farm",98.7,"Wind"
India,Bhatakumarada,40,"Solar"
India,"Bhatkota Solar Power Plant",3,"Solar"
India,Bhensarwas,51,"Solar"
India,Bhetanai-Bhejiput,40,"Solar"
India,"Bhonigir Acme",50,"Solar"
India,Bibiyapur,10,"Solar"
India,"Bid Madhopur",5,"Solar"
India,"Bid Pipalya",5,"Solar"
India,"Bidar C",15,"Solar"
India,"Bidar D",8,"Solar"
India,"Bidar E",15,"Solar"
India,"Bidar Rural",20,"Solar"
India,"Bijapur Essel 3",5,"Solar"
India,Bindpuri,5,"Solar"
India,Birami,30,"Solar"
India,"Birmani JBGC",5,"Solar"
India,"Birmani RGP",8,"Solar"
India,"Birmani SRI",5,"Solar"
India,Bithuja,5.2,"Solar"
India,"Bitta Solar Power Plant",40,"Solar"
India,Bodhare,50,"Solar"
India,"Boha Solar Power Plant",4.2,"Solar"
India,Boinpally,9,"Solar"
India,Bolangir,25,"Solar"
India,"Bonada Solar Power Plant",1,"Solar"
India,"Boram Palli",20,"Solar"
India,Boya,10,"Solar"
India,Byadagi,20,"Solar"
India,"CHAKABURA TPP",60,"Coal"
India,"CHAMERA II",300,"Hydro"
India,CHAMERA-I,540,"Hydro"
India,CHAMERA-III,231,"Hydro"
India,"CHANDA CEMENT WORKS",40,"Coal"
India,"CHANDERIA CEMENT WORKS",35,"Coal"
India,"CHANDERIA SMELTER",234,"Coal"
India,"CHANDRAPUR GUPTA",120,"Coal"
India,"CHANDRAPUR MANIKGHAR",10,"Coal"
India,CHANDRAPURA,630,"Coal"
India,CHANDRAPUR_Coal,2920,"Coal"
India,CHANJU-I,36,"Hydro"
India,CHEMBUKADAVU-II,3.75,"Hydro"
India,"CHENANI I to III",32.8,"Hydro"
India,"CHHABRA TPS",2320,"Coal"
India,"CHIBRO (YAMUNA)",240,"Hydro"
India,CHILLA,144,"Hydro"
India,CHUTAK,44,"Hydro"
India,CHUZACHEN,110,"Hydro"
India,"CORE GREEN SUGAR",24,"Biomass"
India,"ChSP} AES",14.9,"Solar"
India,"ChSP} Alex",25.1,"Solar"
India,"ChSP} Astra Solren I",40,"Solar"
India,"ChSP} Astra Solren II",25,"Solar"
India,"ChSP} Avtar",5,"Solar"
India,"ChSP} Emami",10.1,"Solar"
India,"ChSP} GAC",15,"Solar"
India,"ChSP} GIPCL B4a",40,"Solar"
India,"ChSP} GIPCL B4b",40,"Solar"
India,"ChSP} GMR",25,"Solar"
India,"ChSP} GPC",5,"Solar"
India,"ChSP} GSPC",5,"Solar"
India,"ChSP} Kindle",50,"Solar"
India,"ChSP} Kiran",20.1,"Solar"
India,"ChSP} Lanco",15,"Solar"
India,"ChSP} MB",25,"Solar"
India,"ChSP} NKG",10,"Solar"
India,"ChSP} NSM_P2B4 GJ-O5/001",50,"Solar"
India,"ChSP} NSM_P2B4 GJ-O6/001",50,"Solar"
India,"ChSP} NSM_P2B4 GJ-O7/001",50,"Solar"
India,"ChSP} Orange B4",40,"Solar"
India,"ChSP} Palace",15,"Solar"
India,"ChSP} Renew B4",40,"Solar"
India,"ChSP} Roha",25,"Solar"
India,"ChSP} SJVNL",25,"Solar"
India,"ChSP} SJVNL1",5,"Solar"
India,"ChSP} SJVNL2",20,"Solar"
India,"ChSP} Sun Clean",6,"Solar"
India,"ChSP} SunEdison",25,"Solar"
India,"ChSP} Surana",5,"Solar"
India,"ChSP} Tata",25,"Solar"
India,"ChSP} Torrent",51,"Solar"
India,"ChSP} Yantra",4.9,"Solar"
India,"ChSP} ZF",5,"Solar"
India,"Chadiyana 10",10,"Solar"
India,"Chadiyana 5",5,"Solar"
India,Chagi,39,"Solar"
India,Chahitara,20,"Solar"
India,Challakere,10,"Solar"
India,Chamrajanagara,20,"Solar"
India,Chandapur,10,"Solar"
India,"Chandrapur Solar Power Plant",5,"Solar"
India,Channapatanna,20,"Solar"
India,"Charanka Solar Power Plant",221,"Solar"
India,"Chatgaon Telgaon",50,"Solar"
India,Chegunta,7,"Solar"
India,Chengam,36,"Solar"
India,Chennur,10,"Solar"
India,"Chhadavada Wind Farm",21,"Wind"
India,Chharrah,10,"Solar"
India,Chikkanayakanahalli,20,"Solar"
India,Chikkodi,20,"Solar"
India,Chillkepally,8,"Solar"
India,Chiluah,10,"Solar"
India,Chilveru,8,"Solar"
India,Chincholli,20,"Solar"
India,"Chingerbandh Solar Power Plant",5,"Solar"
India,Chittapura,20,"Solar"
India,Choharianwali,25,"Solar"
India,"Chudiyala Omkar 1",10,"Solar"
India,"Chudiyala Omkar 2",10,"Solar"
India,"Chudiyala Omkar 3",10,"Solar"
India,"Chudiyala Profigate 1",5,"Solar"
India,"Chudiyala Profigate 2",5,"Solar"
India,"Chudiyala Rays",20,"Solar"
India,Chukoda,50,"Solar"
India,"Civil Lines",10,"Solar"
India,"Cochin COK",12,"Solar"
India,"Cochin COK II",10,"Solar"
India,Coimbatore,10,"Solar"
India,D.P.L.,660,"Coal"
India,"DADRI (NCTPP)",1820,"Coal"
India,"DADRI GT",829.78,"Gas"
India,"DAE RAJASTHAN",100,"Nuclear"
India,"DAHANU FRESNEL",100,"Coal"
India,"DAMODARAM SANJEEVAIAH",1600,"Coal"
India,"DANAPUR BMM",25,"Coal"
India,"DAUND SUGAR",30,"Biomass"
India,"DAVANGERE MILL",24,"Biomass"
India,DEHAR,990,"Hydro"
India,DERANG,1200,"Coal"
India,"DGEN MEGA CCCP",1200,"Gas"
India,DHAKRANI,33.75,"Hydro"
India,DHALIPUR,51,"Hydro"
India,DHANU,500,"Coal"
India,"DHARIWAL INF TPP",600,"Coal"
India,"DHAULI GANGA",280,"Hydro"
India,DHOLPUR,330,"Gas"
India,"DHUVARAN CCPP",595.2,"Gas"
India,"DIGHE WORKS",22,"Oil"
India,DIKCHU,96,"Hydro"
India,DLF,15.5,"Gas"
India,"DNYANESHWAR MILL",12.96,"Biomass"
India,"DOLVI ISPAT",67.6,"Oil"
India,DONKARAYI,25,"Hydro"
India,DOYANG,75,"Hydro"
India,"DUDH GANGA",24,"Hydro"
India,"DUGGAVATHI MILL",22,"Biomass"
India,DULHASTI,390,"Hydro"
India,"DURG SPONGE IRON",12.8,"Coal"
India,DURGAPUR,210,"Coal"
India,"DURGAPUR STEEL TPS",1000,"Coal"
India,"Dadri ISCC",14,"Solar"
India,"Dadri Solar Power Plant",5,"Solar"
India,Dahej,10,"Solar"
India,Dahri,25,"Solar"
India,Daisar,20,"Solar"
India,Dakor,40,"Solar"
India,Dammakhedi,45.4,"Solar"
India,"Dammakhedi Fixed",20,"Solar"
India,"Dammakhedi Tracker",31,"Solar"
India,"Dandeli Mill",20,"Gas"
India,Dariba,4.8,"Solar"
India,Daudpur,25,"Solar"
India,"Daulat Pura",25,"Solar"
India,Debari,12,"Solar"
India,"Deh OWM",5,"Solar"
India,"Deh Solar Power Plant",2,"Solar"
India,"Deh Welspun",5,"Solar"
India,"Dehriya Susner",10,"Solar"
India,"Delhi DEL II",5.7,"Solar"
India,"Dera Baba Jaimal Singh",12,"Solar"
India,Devadurga,20,"Solar"
India,"Devgarh Wind Farm",37.5,"Wind"
India,"Dhabla Sondhya Solar Power Plant",28.2,"Solar"
India,Dhama,9.3,"Solar"
India,"Dhama Azure",5,"Solar"
India,"Dhama ESP",5,"Solar"
India,Dhamalpur,6,"Solar"
India,"Dhanera Solar Power Plant",25,"Solar"
India,"Dhank - Aravali Solar Power Plant",5,"Solar"
India,"Dhank CSTPL",10,"Solar"
India,"Dhank GGEPL",25,"Solar"
India,Dhursar,125,"Solar"
India,Dichpally,143,"Solar"
India,"Digsar A",25,"Solar"
India,Diu,9,"Solar"
India,Diwakar,100,"Solar"
India,"Domagunda Mytrah",15,"Solar"
India,Dondlapalle,25,"Solar"
India,"Dugar Solar Power Plant",1,"Solar"
India,Durg,10,"Solar"
India,"Durg II",10,"Solar"
India,"Durg III",10,"Solar"
India,"Durg IV",30,"Solar"
India,"Durjani A",20,"Solar"
India,ELDARI,22.5,"Hydro"
India,"EMCO Sonurle Wind Farm",9,"Wind"
India,"ESSAR GT IMP.",515,"Gas"
India,Eenadu,6.5,"Solar"
India,Eluvanampatty,30,"Solar"
India,"Enercon Babarzar Wind Farm",11.2,"Wind"
India,"Enercon Chitradurga Wind Farm",68.8,"Wind"
India,"Enercon Sonoshi Wind Farm",20,"Wind"
India,Ettankulam,20,"Solar"
India,"FARAKKA STPS",2100,"Coal"
India,"F_BAD CCGT",431.586,"Gas"
India,"Fatepur Emco",5,"Solar"
India,"Fatepur MySolar",30,"Solar"
India,"Frost International Palankottai Wind Farm",4.25,"Wind"
India,"G.I.P.C.L. GT",310,"Gas"
India,"GACL Kutch Wind Farm",39,"Wind"
India,GADARWARA,800,"Coal"
India,"GADEPAN WORKS",35,"Gas"
India,GAJ,10.5,"Hydro"
India,"GAMA CCPP  Module - 1",225,"Gas"
India,"GANDHAR GT",648,"Gas"
India,GANDHARBAL,15,"Hydro"
India,"GANDHI NAGAR",630,"Coal"
India,"GANDHI SAGAR",115,"Hydro"
India,GANGUWAL,77.65,"Hydro"
India,"GAUTAMI CCCP",468.57,"Gas"
India,GEPL,120,"Coal"
India,"GFL Gudhepanchgani",23.1,"Wind"
India,GHANVI,22.5,"Hydro"
India,"GHAT PRABHA",32,"Hydro"
India,"GHATGHAR PSS",250,"Hydro"
India,"GHTP (LEH.MOH.)",920,"Coal"
India,"GHUGUS LMEL",30,"Coal"
India,"GIRI BATA",60,"Hydro"
India,"GIWPP Telagi",23.1,"Wind"
India,"GMR WARORA TPP",600,"Coal"
India,"GODAVARI GT",205.24,"Gas"
India,"GOINDWAL SAHIB TPP",540,"Coal"
India,"GRACE INDUSTRIES",25,"Coal"
India,"GREL CCPP (RAJAMUNDRY)",768,"Gas"
India,"GRT 6",5,"Solar"
India,"GULBARGA CEMENT",55,"Coal"
India,GUMTI,15,"Hydro"
India,"Gadag Wind Farm",25.6,"Wind"
India,Gadagi,10,"Solar"
India,"Gadarpur Punj 1",10,"Solar"
India,"Gadarpur Punj 2",10,"Solar"
India,"Gadarpur Punj 3",10,"Solar"
India,"Gadarpur Sugar Mill",12.5,"Solar"
India,Gadhna,5,"Solar"
India,"Gadna 1 Solar Power Plant",3,"Solar"
India,"Gadna 2 Solar Power Plant",5,"Solar"
India,"Gadwal Mytrah",15,"Solar"
India,"Gadwal Vogt",10,"Solar"
India,"Gajner BMD",5.9,"Solar"
India,"Gajner Fonroche",20,"Solar"
India,"Gajner LEPL 10",10,"Solar"
India,"Gamiwala 1",21,"Solar"
India,"Gamiwala 2",20,"Solar"
India,"Gandhinagar Solar Power Plant",1,"Solar"
India,Gangakhed,40,"Solar"
India,Gangapura,7,"Solar"
India,Gangavati,20,"Solar"
India,"Garacharma Solar Power Plant",5,"Solar"
India,"Ghaggar Branch Canal",7.6,"Solar"
India,"Ghaggar Link Canal",7.6,"Solar"
India,"Ghanapur Solarpack",15,"Solar"
India,Ghataprabha,40,"Solar"
India,Ghattu,39,"Solar"
India,Godawari,50,"Solar"
India,"Godelai Solar Power Plant",1,"Solar"
India,Gollagudem,5,"Solar"
India,"Gondri Solar Power Plant",5,"Solar"
India,"Gorsar Wind Farm",7.5,"Wind"
India,"Govindpura A",25,"Solar"
India,Gowribidanuru,20,"Solar"
India,"Gowriganipalli BGC",4,"Solar"
India,"Gowriganipalli MV10",10.9,"Solar"
India,"Gowriganipalli MV5",5,"Solar"
India,Goyalkhedi,32,"Solar"
India,Goyalri,60,"Solar"
India,"Grewal Solar Power Plant",1.8,"Solar"
India,"Gulabpura Solar Power Plant",5,"Solar"
India,Gundlupet,20,"Solar"
India,Guntipally,15,"Solar"
India,"Gurha SM",10,"Solar"
India,"Gurha VS",10,"Solar"
India,"Gurukul Narsan",5,"Solar"
India,Guttigoli,135,"Solar"
India,"Gwal Pahari Solar Power Plant",3,"Solar"
India,HALDIA,600,"Coal"
India,HAMPI,36,"Hydro"
India,"HAPURI MILL",24,"Biomass"
India,HASDEOBANGO,120,"Hydro"
India,"HAVALGA SUGAR",25.5,"Biomass"
India,"HAZIRA CCCP",156.1,"Gas"
India,HAZIRA-GSECL,351.43,"Gas"
India,"HINGOLI MILL",18.9,"Biomass"
India,"HIRAKUD I&II",347.5,"Hydro"
India,"HIRIYUR BIOMASS",25,"Biomass"
India,"HZL Gadag Wind Farm",34.4,"Wind"
India,"HZL Nandurbar Maharashtra",25.5,"Wind"
India,"HZL Palladum Wind Farm",21,"Wind"
India,"HZL Parewar Wind Farm",27.3,"Wind"
India,"HZL Samana Wind Farm",88.8,"Wind"
India,"H_GANJ B",605,"Coal"
India,Hanur,20,"Solar"
India,"Harapanahalli GSC",4,"Solar"
India,"Harapanahalli RBW",14,"Solar"
India,"Hardhani 100",82,"Solar"
India,"Hardhani 20",20,"Solar"
India,"Hardhani 40A",40,"Solar"
India,"Hardhani 40B",40,"Solar"
India,Harij,30,"Solar"
India,Harthikote,10,"Solar"
India,"Harthikote A",100,"Solar"
India,Hilabeli,10,"Solar"
India,Hindol,40,"Solar"
India,"Hirewaddatti Wind Farm",49,"Wind"
India,Holalkere,20,"Solar"
India,Holenarasipura,20,"Solar"
India,"Honnali JK",10,"Solar"
India,"Horti Solar Power Plant",20,"Solar"
India,Hothi,16.2,"Solar"
India,Humnabad,20,"Solar"
India,Hunagund,15,"Solar"
India,"Hyderabad HYD",5,"Solar"
India,"Hyderabad II",5,"Solar"
India,I.B.VALLEY,420,"Coal"
India,I.P.GT,270,"Gas"
India,IDAMALAYAR,75,"Hydro"
India,IDUKKI,780,"Hydro"
India,"IEPL  BELA TPP",270,"Coal"
India,"IL&FS Kaladeh Wind Farm",24,"Wind"
India,"IND BARATH TPP",350,"Coal"
India,"INDIA POWER TPP(HALDIA  HIRANMAYE )",300,"Coal"
India,"INDIRA SAGAR",1000,"Hydro"
India,"INDRA GANDHI STPP",1500,"Coal"
India,"ITPCL TPP",1200,"Coal"
India,Icchawar,9,"Solar"
India,"Idihalli AF",10,"Solar"
India,"Idihalli CMS",30,"Solar"
India,"Indi Essel",20,"Solar"
India,"Indi Rays",5,"Solar"
India,Indiranagar,7,"Solar"
India,"Ingaleshwar Wind Farm",100.8,"Wind"
India,"Isanpur Solar Power Plant",1,"Solar"
India,Islamwadi,50,"Solar"
India,"Itnal Solar Power Plant",3,"Solar"
India,"Ittagi Hero",40,"Solar"
India,"Ittigi Hartek",50,"Solar"
India,Iyyermalai,75,"Solar"
India,J.SAGAR,99,"Hydro"
India,"JAISALMER GODAWARI",50,"Biomass"
India,"JALDHAKA I&II",36,"Hydro"
India,"JALLIPPA KAPURDI TPP",1080,"Coal"
India,"JAYKAYPURAM PLANT",66,"Coal"
India,"JAYPEE BELA CEMENT",63.5,"Coal"
India,"JAYPEE REWA CEMENT",54.5,"Coal"
India,"JAYPEE SIDHI CEMENT",155,"Coal"
India,"JEGURUPADU GT",445.674,"Gas"
India,JOG,139.2,"Hydro"
India,JOJBERA,427.5,"Coal"
India,"JORETHANG LOOP",96,"Hydro"
India,"JSW RATNAGIRI TPP",1200,"Coal"
India,"Jafrabad Solar Power Plant",15,"Solar"
India,Jagtial,30,"Solar"
India,Jajru,5,"Solar"
India,"Jalaun SD",75,"Solar"
India,"Jalgaon Arvi",20,"Solar"
India,Jambalapuram,20,"Solar"
India,"Jamuria Solar Power Plant",2,"Solar"
India,"Jangi Wind Farm",91.8,"Wind"
India,"Jangi village wind farm",10.5,"Wind"
India,Jatisara,5,"Solar"
India,Jeedimetla,10,"Solar"
India,"Jeloo Wind Farm",29.6,"Wind"
India,"Jodhpur SP",50,"Solar"
India,"Jodiya Wind Farm",33,"Wind"
India,Jogipet,8.4,"Solar"
India,"K.N. Ram Kaltek Wind Farm",10.25,"Wind"
India,KADAMPARI,400,"Hydro"
India,KADANA,240,"Hydro"
India,KADRA,150,"Hydro"
India,KAHALGAON,2340,"Coal"
India,KAIGA,880,"Nuclear"
India,"KAKATIYA TPP",1100,"Coal"
India,KAKKAD,50,"Hydro"
India,KAKRAPARA,440,"Nuclear"
India,KALINADI,855,"Hydro"
India,"KALINADI SUPA",100,"Hydro"
India,KALISINDH,1200,"Coal"
India,KALLADA,15,"Hydro"
India,"KALLUR GRINDING",30,"Coal"
India,"KAMAL SPONGE",12,"Coal"
India,KAMALANGA,1050,"Coal"
India,KANHER,4,"Hydro"
India,"KARAD MILL",16,"Biomass"
India,KARAIKAL,32.5,"Gas"
India,"KARBI LANGPI",100,"Hydro"
India,"KARCHAM WANGTOO",1000,"Hydro"
India,KARGIL,3.75,"Hydro"
India,"KARUPPUR GT",119.8,"Gas"
India,KASAIPALLI,270,"Coal"
India,"KASARGODE DG",21.84,"Oil"
India,"KASRAWAD FACTORY",10,"Coal"
India,"KATHALGURI GT",291,"Gas"
India,"KAWAI TPP",1320,"Coal"
India,"KAWAS GT",645,"Gas"
India,"KAYAM KULAM GT",350,"Gas"
India,"KCSF SANGUR",18,"Biomass"
India,"KHADAVASLA I&II",16,"Hydro"
India,"KHAMBERKHERA IPP",90,"Coal"
India,KHANDONG,50,"Hydro"
India,KHARA,72,"Hydro"
India,KHATIMA,41.4,"Hydro"
India,KHODRI,120,"Hydro"
India,KHOPOLI,72,"Hydro"
India,"KHOPOLI WORKS",60,"Coal"
India,KISHENGANGA,330,"Hydro"
India,"KM DODDI SUGAR",26,"Biomass"
India,KODASALI,120,"Hydro"
India,KODAYAR-I&II,100,"Hydro"
India,KODERMA,1000,"Coal"
India,"KOJIKODE DG",96,"Oil"
India,KOLAGHAT,1260,"Coal"
India,KOLDAM,800,"Hydro"
India,"KOLHAPUR HEMARUS",20,"Biomass"
India,"KOLHAPUR KAGAL",20,"Biomass"
India,"KOLHAPUR KUMBHI",17.5,"Biomass"
India,"KOLLEGAL SUGAR",16,"Biomass"
India,"KONASEEMA CCCP",445,"Gas"
India,"KONDAPALLI GT",1458,"Gas"
India,KOPILI,200,"Hydro"
India,"KOPPA SUGAR",26,"Biomass"
India,"KOPPAL HKMP",12,"Coal"
India,KORADI,2400,"Coal"
India,"KORBA STPS",2600,"Coal"
India,KORBA-EAST,890,"Coal"
India,KORBA-WEST,1340,"Coal"
India,KOSI,20,"Hydro"
India,KOTA,1240,"Coal"
India,"KOTA COMPLEX",125,"Coal"
India,KOTESHWAR,400,"Hydro"
India,KOTLA,77.65,"Hydro"
India,KOVILKALAPPAL,107.88,"Gas"
India,"KOYNA COMPLEX",1956,"Hydro"
India,"KS Oils Chinnakuyili Wind Farm",12,"Wind"
India,KUDGI,2400,"Coal"
India,KULHAL,30,"Hydro"
India,"KUMSP} Adani",50,"Solar"
India,"KUMSP} Azure",100,"Solar"
India,"KUMSP} Greenko",500,"Solar"
India,"KUMSP} Greenko 1",50,"Solar"
India,"KUMSP} Greenko 10",50,"Solar"
India,"KUMSP} Greenko 2",50,"Solar"
India,"KUMSP} Greenko 3",50,"Solar"
India,"KUMSP} Greenko 4",50,"Solar"
India,"KUMSP} Greenko 5",50,"Solar"
India,"KUMSP} Greenko 6",50,"Solar"
India,"KUMSP} Greenko 7",50,"Solar"
India,"KUMSP} Greenko 8",50,"Solar"
India,"KUMSP} Greenko 9",50,"Solar"
India,"KUMSP} Softbank",350,"Solar"
India,"KUNDAH I-V",555,"Hydro"
India,KUNDANKULAM,2000,"Nuclear"
India,"KUNDARGI MILL",16.5,"Biomass"
India,"KUNDARKI TPP",90,"Coal"
India,"KUTCH LIG.",290,"Coal"
India,KUTHUNGAL,21,"Hydro"
India,"KUTTALAM GT",101,"Gas"
India,KUTTIADI,125,"Hydro"
India,"KUTTIYADI Add ext",100,"Hydro"
India,KYMORE,50,"Coal"
India,KYREDEMKULAI,60,"Hydro"
India,K_GUDEM,720,"Coal"
India,"K_GUDEM NEW",1800,"Coal"
India,"K_KHEDA II",1340,"Coal"
India,"Kachalia I+II",40,"Solar"
India,Kadala,40,"Solar"
India,Kadiri,5,"Solar"
India,Kadivella,30,"Solar"
India,Kadodiya,10,"Solar"
India,"Kadodiya A",25,"Solar"
India,"Kadodiya HE",5,"Solar"
India,Kajipuram,30,"Solar"
India,Kakarani,115.9,"Solar"
India,"Kakkireni Adani",50,"Solar"
India,"Kaladonger Wind Farm",75.6,"Wind"
India,Kalamarahalli,10.9,"Solar"
India,Kalhe,5,"Solar"
India,Kalipi,40,"Solar"
India,"Kallurani Aadhavan",50,"Solar"
India,"Kallurani Phoebus",50,"Solar"
India,"Kallurani RT",15,"Solar"
India,"Kalwakurthy Haldiram",10,"Solar"
India,"Kalwakurthy Rays",10,"Solar"
India,Kamalapuram,10,"Solar"
India,"Kamalpur SUTIP",24.1,"Solar"
India,"Kamalpur UPPL",23,"Solar"
India,"Kamareddy Mytrah",50,"Solar"
India,"Kamareddy SP",34,"Solar"
India,"Kamareddy Sky",50,"Solar"
India,Kambadur,11.2,"Solar"
India,"Kambalahalli A",30,"Solar"
India,"Kambalahalli B",30,"Solar"
India,"Kamuthi Solar Power Plant",648,"Solar"
India,Kanajanahalli,20,"Solar"
India,Kanakagiri,20,"Solar"
India,"Kanakagiri A",15,"Solar"
India,"Kandagatla Keerthi",8,"Solar"
India,"Kandu Khera",14,"Solar"
India,"Kanheri Bhatyari",20,"Solar"
India,Kanksha,5,"Solar"
India,Kapeli,10.2,"Solar"
India,"Karahra Kalan",10,"Solar"
India,Karajgi,5,"Solar"
India,"Karmaria Solar Power Plant",15,"Solar"
India,Karoor,10,"Solar"
India,Karur,10,"Solar"
India,"Karur Textile Park Wind Farm",6,"Wind"
India,"Kasaragod KSEB",50,"Solar"
India,"Kathauti 1 Solar Power Plant",5,"Solar"
India,"Kathauti 2 Solar Power Plant",40,"Solar"
India,"Kathauti Azure 20",20,"Solar"
India,"Katol - Citra Solar Power Plant",2,"Solar"
India,"Katol - Sepset Solar Power Plant",2,"Solar"
India,"Katol I",4,"Solar"
India,"Katol II",40,"Solar"
India,Kauriwara,24,"Solar"
India,Kavithal,28.8,"Solar"
India,Kayanathar,49,"Solar"
India,Kesinga,10,"Solar"
India,Kewal,20,"Solar"
India,"Khadoda Solar Power Plant",10,"Solar"
India,"Khaira Khurad",25,"Solar"
India,"Khandala Solar Power Plant",5.2,"Solar"
India,"Khariya Mishar",80,"Solar"
India,Khera,5,"Solar"
India,"Khetusar - Northern Solar Power Plant",20,"Solar"
India,"Khetusar - Suryauday Solar Power Plant",10,"Solar"
India,"Khialli Chahlian Wali",15,"Solar"
India,"Khilchipur Solar Power Plant",25,"Solar"
India,Khimsar,5,"Solar"
India,"Khirsara - Unity Solar Power Plant",5,"Solar"
India,"Khirsara - Welspun Solar Power Plant",15,"Solar"
India,"Khirwa Solar Power Plant",1,"Solar"
India,"Khori Wind Farm",20.8,"Wind"
India,Khurpia,12.5,"Solar"
India,"Killanur A",4.5,"Solar"
India,Killianwali,24,"Solar"
India,"Kisnayat Budhan GT",5,"Solar"
India,"Kisnayat Budhan NVR",10,"Solar"
India,Kodaiyur,5,"Solar"
India,Kodangal,15,"Solar"
India,Kodur,50,"Solar"
India,"Kohinoor Wind Farm",24,"Wind"
India,Kolanpaka,6.6,"Solar"
India,"Kolihal I",5,"Solar"
India,"Kolihal II",5,"Solar"
India,"Komal West Solar Power Plant",1,"Solar"
India,Kombhalne,30,"Solar"
India,Kombukaranatham,5,"Solar"
India,Koratagere,20,"Solar"
India,"Kosa Wind Farm",33,"Wind"
India,Kotagulla,5,"Solar"
India,"Kothapalli Solar Park",100,"Solar"
India,Kotra,20,"Solar"
India,"Kottamangalam Wind Farm",56.25,"Wind"
India,"Kottathara Village Wind Farm",3,"Wind"
India,Kottathur,10,"Solar"
India,Kovilpatti,15.6,"Solar"
India,Kudankulam,2000,"Nuclear"
India,"Kudri Kotgi",10,"Solar"
India,Kuhana,50,"Solar"
India,"Kunigal A",5.5,"Solar"
India,"Kunigal B",6,"Solar"
India,Kuravapalli,10,"Solar"
India,"Kurdi Hero",50,"Solar"
India,"Kurmapally Gk",48,"Solar"
India,"Kurmapally Mytrah",50,"Solar"
India,"Kurmapally Sky",50,"Solar"
India,"LAKHERI CEMENT PLANT",25,"Coal"
India,"LAKWA GT",211.955,"Gas"
India,"LALITPUR TPP",1980,"Coal"
India,LARA,800,"Coal"
India,LARGI,126,"Hydro"
India,LIGANAMAKKI,55,"Hydro"
India,"LITL Uthumalai",10,"Wind"
India,"LNJP Bahla Basti Wind Farm",20,"Wind"
India,LODHIVALI,40,"Oil"
India,"LOKMANGAL SUGAR ETHANOL",31.5,"Biomass"
India,LOKTAK,105,"Hydro"
India,"LOWER JHELUM",105,"Hydro"
India,"LOWER JURALA",240,"Hydro"
India,"LOWER METTUR",120,"Hydro"
India,"LOWER PERIYAR",180,"Hydro"
India,"LOWER SILERU",460,"Hydro"
India,"LTML Wind Energy Project in Tamil Nadu",9.7,"Wind"
India,Ladpura,50,"Solar"
India,"Lakhewali Solar Power Plant",2.1,"Solar"
India,"Lakhmirwala Solar Power Plant",20,"Solar"
India,"Lallian Kalan Solar Power Plant",1,"Solar"
India,Lalpur,4.1,"Solar"
India,"Lalpur Wind Farm",50.4,"Wind"
India,"Lathi Solar Power Plant",1,"Solar"
India,Latur,10,"Solar"
India,"Liberty Oil Satara Wind Farm",2.4,"Wind"
India,Lingadalli,40,"Solar"
India,Lingampally,10,"Solar"
India,"Lingampet Acme",15,"Solar"
India,"Lingapuram Suzlon",15,"Solar"
India,Lomada,30,"Solar"
